index,prediction
12080,58.0 millimetre
12081,21.0 centimetre
12082,6.0 centimetre
12083,60.0 watt
12084,108.0 volt
12085,45.0 inch
12086,96.0 centimetre
12087,56.0 centimetre
12088,100.0 centimetre
12089,51.0 gram
12090,139.0 centimetre
12091,55.0 centimetre
12092,96.0 inch
12093,7.0 pound
12094,125.0 centimetre
12095,79.0 inch
12096,121.0 gram
12097,170.0 milligram
12098,187.0 centimetre
12099,103.0 centimetre
12100,142.0 centimetre
12101,8.0 centimetre
12102,113.0 centimetre
12103,118.0 gram
12104,145.0 kilogram
12105,127.0 pound
12106,200.0 centimetre
12107,118.0 centimetre
12108,42.0 centimetre
12109,72.0 centimetre
12110,43.0 centimetre
12111,200.0 centimeter 
12112,65.0 centimetre
12113,121.0 centimetre
12114,183.0 centimetre
12115,38.0 millilitre
12116,126.0 centimetre
12117,48.0 centimetre
12118,24.0 gram
12119,192.0 centimetre
12120,147.0 centimetre
12121,7.0 centimetre
12122,165.0 centimetre
12123,195.0 gram
12124,160.0 centimetre
12125,8.0 centimetre
12126,88.0 inch
12127,172.0 millimetre
12128,41.0 millimetre
12129,141.0 millimetre
12130,157.0 volt
12131,105.0 watt
12132,113.0 gram
12133,145.0 volt
12134,114.0 inch
12135,129.0 centimetre
12136,138.0 centimetre
12137,88.0 centimetre
12138,151.0 centimetre
12139,139.0 centimetre
12140,135.0 volt
12141,6.0 volt
12142,159.0 inch
12143,49.0 gram
12144,16.0 inch
12145,159.0 gram
12146,70.0 millimetre
12147,174.0 litre
12148,96.0 inch
12149,6.0 centimetre
12150,160.0 centimetre
12151,166.0 centimetre
12152,10.0 centimetre
12153,175.0 centimetre
12154,198.0 inch
12155,91.0 centimetre
12156,170.0 gram
12157,125.0 centimetre
12158,105.0 inch
12159,166.0 centimetre
12160,66.0 gram
12161,68.0 volt
12162,196.0 inch
12163,54.0 centimetre
12164,90.0 millimetre
12165,23.0 centimetre
12166,124.0 centimetre
12167,6.0 centimetre
12168,185.0 centimetre
12169,108.0 inch
12170,20.0 inch
12171,86.0 gram
12172,98.0 metre
12173,102.0 centimetre
12174,89.0 volt
12175,86.0 gram
12176,31.0 gram
12177,178.0 millimetre
12178,59.0 centimetre
12179,83.0 centimetre
12180,198.0 centimetre
12181,116.0 pound
12182,109.0 millimetre
12183,124.0 kilogram
12184,55.0 millilitre
12185,103.0 centimetre
12186,191.0 inch
12187,143.0 centimetre
12188,80.0 centimetre
12189,54.0 kilogram
12190,198.0 inch
12191,145.0 centimetre
12192,87.0 centimetre
12193,194.0 millimetre
12194,88.0 litre
12195,44.0 centimetre
12196,98.0 volt
12197,91.0 centimetre
12198,66.0 centimetre
12199,116.0 centimetre
12200,83.0 centimetre
12201,161.0 centimetre
12202,114.0 centimetre
12203,133.0 centimetre
12204,54.0 centimetre
12205,168.0 centimetre
12206,15.0 centimetre
12207,139.0 centimetre
12208,69.0 centimetre
12209,135.0 centimetre
12210,187.0 gram
12211,73.0 kilogram
12212,15.0 milligram
12213,125.0 volt
12214,17.0 centimetre
12215,125.0 centimetre
12216,196.0 centimetre
12217,75.0 millimetre
12218,110.0 kilogram
12219,16.0 centimetre
12220,113.0 gram
12221,139.0 kilogram
12222,150.0 centimetre
12223,140.0 pound
12224,68.0 volt
12225,10.0 watt
12226,21.0 pound
12227,187.0 centimetre
12228,72.0 centimetre
12229,124.0 centimetre
12230,96.0 inch
12231,126.0 milligram
12232,148.0 centimetre
12233,165.0 centimetre
12234,200.0 centimetre
12235,55.0 centimetre
12236,48.0 volt
12237,95.0 watt
12238,97.0 inch
12239,149.0 centimetre
12240,89.0 inch
12241,149.0 gram
12242,66.0 gram
12243,171.0 centimetre
12244,127.0 centimetre
12245,154.0 inch
12246,152.0 centimetre
12247,199.0 kilogram
12248,70.0 millimetre
12249,85.0 millimetre
12250,108.0 centimetre
12251,128.0 centimetre
12252,120.0 centimetre
12253,188.0 centimetre
12254,72.0 milligram
12255,59.0 centimetre
12256,135.0 centimetre
12257,68.0 centimetre
12258,74.0 volt
12259,92.0 pound
12260,8.0 centimetre
12261,154.0 millilitre
12262,162.0 inch
12263,10.0 centimetre
12264,89.0 centimetre
12265,108.0 millilitre
12266,70.0 centimetre
12267,140.0 centimetre
12268,118.0 litre
12269,146.0 centimetre
12270,129.0 centimetre
12271,108.0 millilitre
12272,28.0 inch
12273,100.0 inch
12274,100.0 volt
12275,32.0 centimetre
12276,37.0 centimetre
12277,177.0 gram
12278,178.0 millilitre
12279,88.0 inch
12280,10.0 volt
12281,67.0 inch
12282,97.0 centimetre
12283,169.0 centimetre
12284,110.0 volt
12285,89.0 volt
12286,108.0 watt
12287,117.0 centimetre
12288,44.0 centimetre
12289,48.0 centimetre
12290,115.0 centimetre
12291,18.0 centimetre
12292,82.0 centimetre
12293,130.0 centimetre
12294,187.0 centimetre
12295,69.0 centimetre
12296,112.0 centimetre
12297,50.0 centimeter 
12298,137.0 watt
12299,181.0 kilogram
12300,92.0 gram
12301,43.0 ounce
12302,130.0 centimetre
12303,151.0 centimetre
12304,72.0 centimetre
12305,66.0 centimetre
12306,22.0 centimetre
12307,71.0 centimetre
12308,45.0 volt
12309,5.0 centimetre
12310,9.0 gram
12311,67.0 centimetre
12312,143.0 centimetre
12313,138.0 centimetre
12314,89.0 kilogram
12315,65.0 centimetre
12316,90.0 gram
12317,54.0 kilogram
12318,94.0 kilogram
12319,57.0 gram
12320,172.0 gram
12321,115.0 inch
12322,174.0 volt
12323,56.0 volt
12324,87.0 gram
12325,21.0 inch
12326,154.0 centimetre
12327,80.0 watt
12328,168.0 volt
12329,116.0 volt
12330,112.0 kilogram
12331,142.0 watt
12332,46.0 gram
12333,147.0 kilogram
12334,179.0 centimetre
12335,151.0 centimetre
12336,180.0 centimetre
12337,137.0 centimetre
12338,100.0 volt
12339,171.0 watt
12340,34.0 volt
12341,146.0 milligram
12342,150.0 millimetre
12343,78.0 kilogram
12344,21.0 centimetre
12345,98.0 centimetre
12346,16.0 centimetre
12347,125.0 watt
12348,116.0 volt
12349,67.0 gram
12350,145.0 volt
12351,42.0 watt
12352,30.0 centimetre
12353,117.0 centimetre
12354,91.0 inch
12355,52.0 centimetre
12356,8.0 millimetre
12357,137.0 millimetre
12358,167.0 centimetre
12359,14.0 centimetre
12360,113.0 centimetre
12361,161.0 gram
12362,76.0 kilogram
12363,51.0 centimetre
12364,69.0 gram
12365,47.0 kilogram
12366,126.0 pound
12367,109.0 volt
12368,176.0 watt
12369,178.0 gram
12370,21.0 watt
12371,18.0 volt
12372,196.0 centimetre
12373,81.0 centimetre
12374,21.0 centimetre
12375,169.0 gram
12376,10.0 centimetre
12377,15.0 centimetre
12378,6.0 centimetre
12379,50.0 kilogram
12380,176.0 volt
12381,106.0 gram
12382,139.0 gram
12383,78.0 gram
12384,132.0 centimetre
12385,149.0 centimetre
12386,169.0 volt
12387,95.0 watt
12388,125.0 pound
12389,173.0 millilitre
12390,114.0 gram
12391,47.0 centimetre
12392,109.0 centimetre
12393,115.0 volt
12394,173.0 watt
12395,199.0 centimetre
12396,176.0 watt
12397,18.0 volt
12398,117.0 gram
12399,32.0 centimetre
12400,139.0 millimetre
12401,28.0 inch
12402,97.0 centimetre
12403,90.0 centimetre
12404,165.0 centimetre
12405,37.0 gram
12406,17.0 kilogram
12407,185.0 gram
12408,68.0 centimetre
12409,66.0 gram
12410,190.0 centimetre
12411,167.0 inch
12412,178.0 kilogram
12413,68.0 gram
12414,47.0 kilogram
12415,38.0 centimetre
12416,198.0 centimetre
12417,104.0 millimetre
12418,13.0 millimetre
12419,108.0 millimetre
12420,162.0 ounce
12421,194.0 centimetre
12422,72.0 kilogram
12423,65.0 gram
12424,102.0 kilogram
12425,95.0 pound
12426,159.0 watt
12427,6.0 pound
12428,133.0 watt
12429,187.0 volt
12430,181.0 gram
12431,101.0 centimetre
12432,80.0 centimetre
12433,62.0 centimetre
12434,97.0 centimetre
12435,121.0 centimetre
12436,97.0 centimetre
12437,74.0 centimetre
12438,190.0 volt
12439,113.0 gram
12440,162.0 kilogram
12441,75.0 inch
12442,116.0 milligram
12443,77.0 gram
12444,155.0 centimetre
12445,171.0 centimetre
12446,192.0 inch
12447,182.0 volt
12448,11.0 volt
12449,147.0 gram
12450,165.0 centimetre
12451,70.0 centimetre
12452,89.0 watt
12453,97.0 volt
12454,27.0 volt
12455,157.0 gram
12456,121.0 watt
12457,184.0 centimetre
12458,172.0 centimetre
12459,36.0 volt
12460,87.0 watt
12461,199.0 gram
12462,28.0 centimetre
12463,185.0 inch
12464,14.0 centimetre
12465,44.0 centimetre
12466,150.0 centimetre
12467,58.0 inch
12468,23.0 millimetre
12469,144.0 millimetre
12470,113.0 centimetre
12471,195.0 centimetre
12472,142.0 centimetre
12473,80.0 centimetre
12474,63.0 centimetre
12475,98.0 pound
12476,137.0 inch
12477,105.0 centimetre
12478,129.0 centimetre
12479,80.0 centimetre
12480,116.0 centimetre
12481,109.0 centimetre
12482,69.0 kilogram
12483,58.0 centimetre
12484,39.0 centimetre
12485,58.0 centimetre
12486,156.0 watt
12487,81.0 volt
12488,101.0 kilogram
12489,12.0 gram
12490,74.0 gram
12491,126.0 volt
12492,138.0 gram
12493,72.0 volt
12494,27.0 kilogram
12495,154.0 centimetre
12496,7.0 centimetre
12497,189.0 pound
12498,196.0 kilogram
12499,192.0 gram
12500,76.0 centimetre
12501,26.0 centimetre
12502,138.0 milligram
12503,148.0 millimetre
12504,80.0 millimetre
12505,36.0 millimetre
12506,59.0 centimetre
12507,32.0 inch
12508,75.0 centimetre
12509,37.0 kilogram
12510,41.0 fluid ounce
12511,188.0 volt
12512,84.0 watt
12513,137.0 pound
12514,40.0 litre
12515,200.0 centimetre
12516,159.0 kilogram
12517,175.0 centimetre
12518,60.0 centimetre
12519,86.0 centimetre
12520,125.0 inch
12521,14.0 kilogram
12522,113.0 centimetre
12523,144.0 volt
12524,87.0 inch
12525,64.0 gram
12526,40.0 centimetre
12527,186.0 centimetre
12528,20.0 ounce
12529,155.0 gram
12530,173.0 kilogram
12531,107.0 centimetre
12532,132.0 centimetre
12533,45.0 centimetre
12534,17.0 kilogram
12535,10.0 gram
12536,24.0 inch
12537,177.0 centimetre
12538,61.0 centimetre
12539,42.0 inch
12540,159.0 pound
12541,72.0 centimetre
12542,141.0 centimetre
12543,197.0 inch
12544,26.0 centimetre
12545,70.0 centimetre
12546,100.0 millilitre
12547,5.0 centimetre
12548,50.0 centimetre
12549,80.0 millimetre
12550,126.0 millimetre
12551,164.0 centimetre
12552,42.0 centimetre
12553,153.0 centimetre
12554,149.0 centimetre
12555,161.0 millimetre
12556,80.0 centimetre
12557,122.0 centimetre
12558,198.0 gram
12559,164.0 centimetre
12560,137.0 inch
12561,18.0 centimetre
12562,192.0 ounce
12563,115.0 centimetre
12564,144.0 inch
12565,40.0 centimetre
12566,169.0 gram
12567,165.0 millimetre
12568,172.0 centimetre
12569,187.0 centimetre
12570,121.0 centimetre
12571,82.0 kilogram
12572,9.0 centimetre
12573,89.0 centimetre
12574,165.0 inch
12575,138.0 centimetre
12576,138.0 centimetre
12577,127.0 inch
12578,60.0 centimetre
12579,170.0 centimetre
12580,188.0 centimetre
12581,90.0 centimetre
12582,75.0 centimetre
12583,10.0 centimetre
12584,42.0 watt
12585,128.0 volt
12586,68.0 centimetre
12587,190.0 centimetre
12588,186.0 pound
12589,6.0 kilogram
12590,147.0 centimetre
12591,189.0 volt
12592,95.0 watt
12593,82.0 millimetre
12594,77.0 centimetre
12595,61.0 gram
12596,156.0 centimetre
12597,200.0 centimetre
12598,89.0 centimetre
12599,89.0 gram
12600,165.0 kilogram
12601,119.0 centimetre
12602,91.0 fluid ounce
12603,80.0 volt
12604,73.0 watt
12605,28.0 kilogram
12606,167.0 kilogram
12607,75.0 inch
12608,77.0 centimetre
12609,193.0 kilogram
12610,187.0 centimetre
12611,54.0 centimetre
12612,146.0 kilogram
12613,6.0 centimetre
12614,17.0 inch
12615,28.0 millimetre
12616,192.0 gram
12617,178.0 gram
12618,160.0 centimetre
12619,71.0 centimetre
12620,124.0 volt
12621,139.0 inch
12622,165.0 gram
12623,82.0 kilogram
12624,96.0 milligram
12625,144.0 kilogram
12626,167.0 millimetre
12627,94.0 gram
12628,54.0 centimetre
12629,169.0 centimetre
12630,177.0 centimetre
12631,125.0 inch
12632,59.0 inch
12633,168.0 volt
12634,60.0 centimetre
12635,86.0 centimetre
12636,124.0 centimetre
12637,146.0 volt
12638,64.0 volt
12639,101.0 centimetre
12640,143.0 centimetre
12641,18.0 kilogram
12642,81.0 watt
12643,103.0 volt
12644,161.0 centimetre
12645,197.0 centimetre
12646,10.0 centimetre
12647,149.0 kilogram
12648,34.0 gram
12649,104.0 millimetre
12650,176.0 centimetre
12651,76.0 centimetre
12652,175.0 centimetre
12653,18.0 centimetre
12654,124.0 centimetre
12655,65.0 centimetre
12656,37.0 centimetre
12657,83.0 ounce
12658,28.0 volt
12659,185.0 centimetre
12660,26.0 centimetre
12661,115.0 centimetre
12662,60.0 watt
12663,123.0 volt
12664,103.0 centimetre
12665,113.0 inch
12666,115.0 pound
12667,17.0 pound
12668,30.0 watt
12669,127.0 milligram
12670,30.0 centimetre
12671,134.0 centimetre
12672,27.0 gram
12673,57.0 gram
12674,52.0 centimetre
12675,187.0 centimetre
12676,180.0 centimetre
12677,136.0 centimetre
12678,140.0 inch
12679,152.0 centimetre
12680,163.0 volt
12681,98.0 centimetre
12682,177.0 milligram
12683,134.0 gram
12684,147.0 volt
12685,83.0 watt
12686,40.0 gram
12687,21.0 gram
12688,189.0 fluid ounce
12689,178.0 centimetre
12690,193.0 centimetre
12691,73.0 centimetre
12692,177.0 milligram
12693,188.0 volt
12694,73.0 centimetre
12695,190.0 gram
12696,174.0 watt
12697,113.0 inch
12698,189.0 inch
12699,71.0 inch
12700,20.0 gram
12701,199.0 centimetre
12702,6.0 centimetre
12703,60.0 centimetre
12704,120.0 inch
12705,93.0 inch
12706,115.0 centimetre
12707,53.0 centimetre
12708,151.0 centimetre
12709,18.0 pound
12710,91.0 gram
12711,113.0 gram
12712,162.0 centimetre
12713,56.0 inch
12714,33.0 centimetre
12715,187.0 centimeter 
12716,76.0 kilogram
12717,131.0 watt
12718,163.0 watt
12719,22.0 centimeter 
12720,44.0 millilitre
12721,135.0 volt
12722,87.0 volt
12723,98.0 inch
12724,20.0 centimetre
12725,132.0 inch
12726,55.0 kilogram
12727,13.0 millimetre
12728,47.0 gram
12729,176.0 centimetre
12730,131.0 centimetre
12731,59.0 centimetre
12732,122.0 watt
12733,129.0 volt
12734,40.0 centimetre
12735,141.0 centimetre
12736,158.0 centimetre
12737,18.0 centimetre
12738,178.0 centimetre
12739,24.0 centimetre
12740,59.0 gram
12741,61.0 watt
12742,77.0 gram
12743,199.0 volt
12744,56.0 centimetre
12745,105.0 centimetre
12746,173.0 centimetre
12747,124.0 centimetre
12748,15.0 gram
12749,74.0 centimetre
12750,165.0 gram
12751,95.0 kilogram
12752,16.0 centimetre
12753,77.0 gram
12754,150.0 volt
12755,77.0 kilogram
12756,53.0 centimetre
12757,160.0 inch
12758,86.0 kilogram
12759,68.0 watt
12760,141.0 kilogram
12761,110.0 inch
12762,163.0 gram
12763,181.0 watt
12764,39.0 volt
12765,199.0 gram
12766,43.0 gram
12767,87.0 centimetre
12768,47.0 centimetre
12769,39.0 centimetre
12770,35.0 centimetre
12771,40.0 centimetre
12772,150.0 inch
12773,74.0 gram
12774,147.0 centimetre
12775,138.0 centimetre
12776,154.0 centimetre
12777,184.0 centimetre
12778,77.0 centimetre
12779,115.0 inch
12780,166.0 kilogram
12781,61.0 watt
12782,115.0 kilogram
12783,87.0 gram
12784,177.0 gram
12785,21.0 gram
12786,153.0 volt
12787,109.0 volt
12788,89.0 watt
12789,25.0 gram
12790,56.0 gram
12791,120.0 pound
12792,185.0 volt
12793,75.0 watt
12794,8.0 watt
12795,58.0 centimetre
12796,11.0 inch
12797,111.0 litre
12798,183.0 watt
12799,24.0 volt
12800,107.0 volt
12801,37.0 pound
12802,135.0 watt
12803,141.0 inch
12804,138.0 centimetre
12805,84.0 millimetre
12806,102.0 millimetre
12807,56.0 centimetre
12808,33.0 centimetre
12809,107.0 centimetre
12810,150.0 inch
12811,42.0 centimetre
12812,162.0 inch
12813,162.0 centimetre
12814,130.0 centimetre
12815,28.0 watt
12816,85.0 centimeter 
12817,172.0 millimetre
12818,86.0 millimetre
12819,131.0 inch
12820,183.0 inch
12821,69.0 watt
12822,146.0 volt
12823,46.0 centimetre
12824,172.0 gram
12825,119.0 watt
12826,186.0 volt
12827,32.0 watt
12828,159.0 volt
12829,114.0 centimetre
12830,42.0 volt
12831,70.0 litre
12832,114.0 millimetre
12833,135.0 kilogram
12834,151.0 centimetre
12835,111.0 centimetre
12836,12.0 centimetre
12837,141.0 gram
12838,122.0 watt
12839,113.0 inch
12840,69.0 centimetre
12841,192.0 watt
12842,163.0 volt
12843,25.0 gram
12844,103.0 centimetre
12845,28.0 centimetre
12846,172.0 milligram
12847,113.0 millimetre
12848,100.0 centimetre
12849,43.0 millimetre
12850,11.0 centimetre
12851,194.0 inch
12852,76.0 centimetre
12853,183.0 centimetre
12854,125.0 centimetre
12855,29.0 volt
12856,47.0 pound
12857,176.0 gram
12858,64.0 centimetre
12859,68.0 centimetre
12860,193.0 kilogram
12861,175.0 inch
12862,124.0 inch
12863,169.0 centimetre
12864,193.0 centimetre
12865,128.0 gram
12866,155.0 centimetre
12867,118.0 inch
12868,137.0 centimetre
12869,87.0 centimetre
12870,28.0 centimetre
12871,89.0 gram
12872,71.0 centimetre
12873,192.0 centimetre
12874,14.0 centimetre
12875,47.0 centimetre
12876,168.0 gram
12877,103.0 watt
12878,104.0 volt
12879,12.0 centimetre
12880,53.0 centimetre
12881,14.0 gram
12882,82.0 centimetre
12883,107.0 centimetre
12884,197.0 centimetre
12885,158.0 centimetre
12886,71.0 centimetre
12887,92.0 millimetre
12888,81.0 millimetre
12889,129.0 millimetre
12890,120.0 centimetre
12891,139.0 centimetre
12892,47.0 centimetre
12893,67.0 centimetre
12894,165.0 inch
12895,121.0 litre
12896,127.0 gram
12897,81.0 kilogram
12898,44.0 inch
12899,164.0 inch
12900,16.0 inch
12901,31.0 volt
12902,172.0 watt
12903,118.0 volt
12904,21.0 gram
12905,80.0 millimetre
12906,160.0 centimetre
12907,60.0 gram
12908,108.0 centimetre
12909,39.0 centimetre
12910,9.0 gram
12911,17.0 gram
12912,55.0 inch
12913,178.0 gram
12914,23.0 millimetre
12915,72.0 millimetre
12916,52.0 centimetre
12917,101.0 centimetre
12918,78.0 fluid ounce
12919,177.0 kilogram
12920,17.0 centimetre
12921,69.0 millilitre
12922,78.0 watt
12923,125.0 volt
12924,146.0 kilogram
12925,58.0 watt
12926,47.0 volt
12927,189.0 gram
12928,106.0 centimetre
12929,166.0 centimetre
12930,41.0 gram
12931,150.0 centimetre
12932,119.0 centimetre
12933,44.0 millimetre
12934,189.0 centimetre
12935,156.0 centimetre
12936,19.0 volt
12937,120.0 centimetre
12938,140.0 centimetre
12939,152.0 centimetre
12940,6.0 volt
12941,161.0 centimetre
12942,191.0 centimetre
12943,180.0 centimetre
12944,56.0 centimetre
12945,15.0 centimetre
12946,10.0 millimetre
12947,124.0 millimetre
12948,103.0 millimetre
12949,35.0 centimetre
12950,22.0 volt
12951,200.0 centimetre
12952,31.0 centimetre
12953,65.0 gram
12954,87.0 millimetre
12955,44.0 millimetre
12956,69.0 centimetre
12957,144.0 centimetre
12958,18.0 centimetre
12959,47.0 pound
12960,97.0 centimetre
12961,60.0 centimetre
12962,77.0 centimetre
12963,190.0 centimetre
12964,36.0 centimetre
12965,80.0 centimetre
12966,84.0 centimetre
12967,77.0 inch
12968,47.0 volt
12969,180.0 millilitre
12970,137.0 centimetre
12971,159.0 centimetre
12972,112.0 centimetre
12973,142.0 centimetre
12974,75.0 pound
12975,171.0 centimetre
12976,33.0 centimetre
12977,11.0 centimetre
12978,187.0 millimetre
12979,16.0 centimetre
12980,54.0 centimetre
12981,32.0 centimetre
12982,99.0 centimetre
12983,128.0 centimetre
12984,185.0 centimetre
12985,55.0 centimetre
12986,46.0 gram
12987,150.0 inch
12988,170.0 millimetre
12989,174.0 millimetre
12990,27.0 centimetre
12991,106.0 centimetre
12992,86.0 centimetre
12993,66.0 centimetre
12994,165.0 centimetre
12995,147.0 volt
12996,99.0 ounce
12997,169.0 watt
12998,29.0 kilogram
12999,75.0 milligram
13000,38.0 gram
13001,126.0 inch
13002,120.0 centimetre
13003,158.0 centimetre
13004,122.0 volt
13005,52.0 centimetre
13006,117.0 centimetre
13007,179.0 gram
13008,25.0 centimetre
13009,137.0 centimetre
13010,25.0 centimetre
13011,95.0 centimetre
13012,99.0 inch
13013,169.0 centimetre
13014,68.0 gram
13015,6.0 kilogram
13016,94.0 kilogram
13017,165.0 gram
13018,162.0 pound
13019,114.0 gram
13020,193.0 centimetre
13021,121.0 centimetre
13022,139.0 millimetre
13023,23.0 millimetre
13024,11.0 centimetre
13025,102.0 centimetre
13026,36.0 metre
13027,176.0 centimetre
13028,88.0 centimetre
13029,165.0 centimetre
13030,96.0 gram
13031,191.0 centimetre
13032,176.0 centimetre
13033,199.0 inch
13034,24.0 inch
13035,169.0 centimetre
13036,114.0 millimetre
13037,101.0 centimetre
13038,176.0 centimetre
13039,132.0 centimetre
13040,78.0 centimetre
13041,188.0 kilogram
13042,131.0 gram
13043,118.0 watt
13044,100.0 volt
13045,106.0 gram
13046,103.0 centimetre
13047,105.0 centimetre
13048,169.0 kilogram
13049,54.0 gram
13050,88.0 centimetre
13051,192.0 centimetre
13052,120.0 centimetre
13053,176.0 volt
13054,130.0 watt
13055,30.0 gram
13056,21.0 watt
13057,56.0 volt
13058,144.0 gram
13059,132.0 volt
13060,119.0 kilogram
13061,144.0 kilogram
13062,68.0 volt
13063,64.0 watt
13064,63.0 pound
13065,144.0 centimetre
13066,37.0 inch
13067,20.0 fluid ounce
13068,43.0 gram
13069,43.0 centimetre
13070,64.0 centimetre
13071,56.0 centimetre
13072,5.0 inch
13073,169.0 centimetre
13074,61.0 centimetre
13075,177.0 centimetre
13076,18.0 centimetre
13077,110.0 watt
13078,24.0 volt
13079,166.0 gram
13080,171.0 gram
13081,187.0 inch
